lambda,multiplier_of_balance,regime,checkpoint_dir,initial_train_distortion,final_train_distortion,initial_train_rate_bpp,final_train_rate_bpp,initial_train_total_loss,final_train_total_loss,epoch_val_distortion,epoch_val_rate_bpp,epoch_val_psnr_db,val_distortion,val_rate_bpp,val_total_loss,val_psnr_db,val_batches,rate_estimator_state_restored,encoder_grad_norm,decoder_grad_norm,rate_loc_grad_norm,rate_log_scale_grad_norm,rate_estimator_loc,rate_estimator_scale,all_finite,epochs_per_arm,steps_per_arm
0.0,0.0,control (distortion-only),outputs\m9c1_rate_lr_pilot\control_lambda0,0.0016479723871452735,0.0012634934129891918,2.8076258969306944,2.830553419589996,0.0016479723871452735,0.0012634934129891918,0.0012938359763518155,2.98466636473874,29.58214150853904,0.0012938359668843045,2.98466636473874,0.0012938359668843045,29.582141715359974,83,True,0.0038674038817388874,0.00526892959392158,0.0,0.0,"{'mean': 0.0, 'std': 0.0, 'min': 0.0, 'max': 0.0}","{'mean': 1.0, 'std': 0.0, 'min': 1.0, 'max': 1.0}",True,5,500
9.075672e-05,0.1,quality-oriented,outputs\m9c1_rate_lr_pilot\lambda_9p075672e-05,0.0016459291975479573,0.0012639790499815718,2.204065103530884,1.4051504492759705,0.0018459629244171082,0.0013915059028659015,0.0012943179249140736,1.437004775886076,29.5807990798031,0.0012943179129920226,1.437004775886076,0.0014247357530757778,29.580799125763306,83,True,0.004365888197680601,0.005590266491055613,2.934207259386312e-07,1.8951226365970797e-06,"{'mean': 0.12812770903110504, 'std': 1.403031826019287, 'min': -2.590759515762329, 'max': 2.8727211952209473}","{'mean': 5.919050216674805, 'std': 3.081690788269043, 'min': 2.318718910217285, 'max': 14.295073509216309}",True,5,500
0.0002869979481661568,0.31622776601683794,mildly rate-aware,outputs\m9c1_rate_lr_pilot\lambda_2p869979e-04,0.0016331975994398817,0.0012662776152137668,2.18016805768013,1.3741572892665863,0.002258901344612241,0.0016606579208746552,0.0012970223545281958,1.402878755546478,29.570345407508942,0.0012970223135023143,1.402878755546478,0.0016996456378700448,29.57034563730998,83,True,0.005671839210118441,0.005773872459308775,9.931012527886196e-07,5.62392096981057e-06,"{'mean': 0.13697582483291626, 'std': 1.5239189863204956, 'min': -2.7558040618896484, 'max': 3.011444091796875}","{'mean': 5.536438941955566, 'std': 2.9199647903442383, 'min': 2.2055554389953613, 'max': 13.87907886505127}",True,5,500
0.0009075672,1.0,balanced,outputs\m9c1_rate_lr_pilot\lambda_9p075672e-04,0.0015282127313548698,0.0012840325920842588,2.1089632654190065,1.2816298937797546,0.0034422386507503688,0.002447197854053229,0.0013155090974655047,1.3013613338930061,29.501854816115046,0.001315509105179773,1.3013613338930061,0.0024965819671693137,29.50185488505536,83,True,0.005905304737954688,0.007026466064750118,3.6588987768482184e-06,1.4269176972447895e-05,"{'mean': 0.13706427812576294, 'std': 1.659781575202942, 'min': -2.9602038860321045, 'max': 3.1041197776794434}","{'mean': 4.481168270111084, 'std': 2.416938066482544, 'min': 1.8992489576339722, 'max': 12.397211074829102}",True,5,500
0.0028699794816615678,3.1622776601683795,strongly rate-aware,outputs\m9c1_rate_lr_pilot\lambda_2p869979e-03,0.001450781737221405,0.0013981002115178852,1.9389306843280791,1.0819578576087951,0.007015473032370209,0.004503297046758234,0.0014277914986407093,1.090557319572173,29.09712699522455,0.0014277914733940129,1.090557319572173,0.004557668604141986,29.0971272939659,83,True,0.032997422326241393,0.022032180200510176,1.509388857812155e-05,3.3306820114376023e-05,"{'mean': 0.14928984642028809, 'std': 1.6199865341186523, 'min': -2.8179614543914795, 'max': 3.1554739475250244}","{'mean': 2.71842885017395, 'std': 1.4748194217681885, 'min': 1.1933118104934692, 'max': 8.215044021606445}",True,5,500
0.009075672,10.0,rate-oriented,outputs\m9c1_rate_lr_pilot\lambda_9p075672e-03,0.001692960105719976,0.0017025283182738348,1.7423984158039092,0.865499764084816,0.01750639719888568,0.009557520560920239,0.0017360602484466172,0.8545641180980637,28.17277414252959,0.0017360602768491506,0.8545641180980637,0.009491803915676441,28.172774211469903,83,True,0.017101216774042395,0.008909557882402185,5.6038614275166765e-05,9.003441664390266e-05,"{'mean': 0.14371103048324585, 'std': 1.2942365407943726, 'min': -2.0639097690582275, 'max': 2.6151256561279297}","{'mean': 1.5174317359924316, 'std': 0.7606549263000488, 'min': 0.6775714755058289, 'max': 4.242981433868408}",True,5,500
