run,lambda_name,lambda,seed,step,own_epoch,global_epoch,val_distortion,val_psnr_db,val_rate_bpp_proxy,val_total_objective,latent_mean,latent_std,latent_abs_mean,latent_range,bin_width,rate_loc_mean,rate_loc_std,rate_scale_mean,rate_scale_std,rate_grad_norm,sha256,path
LOW@s42,LOW,0.0002,42,4832,8,48,0.0012668984228919025,29.668707744184747,0.7134373360369579,0.001409585886082264,0.7243542075157166,7.949493885040283,5.292381763458252,87.38816833496094,2.9455490112304688,0.7489919066429138,3.9964232444763184,3.906930923461914,2.6610465049743652,1.100890023617709e-06,3b3f0c328e0d3853a2124430dc467b659485f6d021b631e900c91e1393491a61,outputs\m10f_lambda_boundary\lambda_2.0e-04_seed42\snapshot_step004832.pt
LOW@s42,LOW,0.0002,42,10268,17,57,0.0012428529037398297,29.73888282316277,0.6893455393343086,0.0013807220181102405,0.5214709043502808,6.392530918121338,3.975034713745117,74.46037292480469,2.442411184310913,0.7217437624931335,3.6834936141967773,2.9896368980407715,2.260370969772339,1.6945225457070141e-06,ff7713e4d3df6b845f1e94dff2ada818d3f4cac87c0f347553fa7011a17c8642,outputs\m10f_lambda_boundary\lambda_2.0e-04_seed42\snapshot_step010268.pt
LOW@s42,LOW,0.0002,42,18120,30,70,0.0011835457243064575,29.96725339774626,0.6702253919049918,0.001317590795575181,0.8291706442832947,5.580696105957031,3.6857006549835205,78.80084228515625,2.1424806118011475,0.704784095287323,3.419893264770508,2.5763635635375977,2.096818685531616,7.908743668759735e-07,282c24a5ffff27a101b1f9e3a765280a00d2366bd1adcbc3f01cd585b67bba97,outputs\m10f_lambda_boundary\lambda_2.0e-04_seed42\snapshot_step018120.pt
LOW@s43,LOW,0.0002,43,604,1,41,0.0012978040725441582,29.563322710703655,0.774318894708013,0.0014526678465940732,1.1252589225769043,8.717967987060547,6.230581283569336,105.27267456054688,3.8973371982574463,0.1537838876247406,1.6775976419448853,5.82094144821167,3.367374897003174,1.4823871798572856e-06,a981b63dc348827c42335e261e60a2981a037e2ca9e9291984147f0896e5378f,outputs\m10f_lambda_boundary\lambda_2.0e-04_seed43\snapshot_step000604.pt
LOW@s43,LOW,0.0002,43,1812,3,43,0.0014682845812128205,28.87136500714773,0.7438677585268595,0.0016170581248701067,0.6132955551147461,7.184725761413574,4.942357063293457,90.46537780761719,3.500204563140869,0.5151253938674927,3.3860528469085693,5.019281387329102,3.1290283203125,1.8666652159785378e-06,868e77a0d182e66ef07f1c9b056d9018421beec50ba8bd3ae788a2465e8d1a7c,outputs\m10f_lambda_boundary\lambda_2.0e-04_seed43\snapshot_step001812.pt
LOW@s43,LOW,0.0002,43,4832,8,48,0.0012743895349558443,29.631451296519085,0.7114110524395862,0.0014166717399304442,0.5475739240646362,7.805611610412598,5.003542900085449,119.86112976074219,2.962517261505127,0.7606800198554993,4.0538249015808105,3.7687952518463135,2.4232754707336426,1.3001925466232715e-06,d8ea52ebc108dec9fec1fda79bceeda96fcd5c9458340c8b31996014bc110d04,outputs\m10f_lambda_boundary\lambda_2.0e-04_seed43\snapshot_step004832.pt
LOW@s43,LOW,0.0002,43,10268,17,57,0.0012329787356745317,29.788279200174724,0.6888725556522967,0.0013707532429596387,0.7189900875091553,6.605685234069824,4.130974769592285,90.55480194091797,2.4463744163513184,0.7214440107345581,3.6127026081085205,2.9953699111938477,2.1735260486602783,1.3649440268807286e-06,31a967cfa07722eb8756b483f55ce2459558ec465d8ad0f30b118301cc161b69,outputs\m10f_lambda_boundary\lambda_2.0e-04_seed43\snapshot_step010268.pt
LOW@s43,LOW,0.0002,43,18120,30,70,0.0011910459051940993,29.929867411234294,0.6707784389875021,0.0013252015938107148,0.7546740174293518,5.046703815460205,3.4177844524383545,68.14971923828125,2.1385304927825928,0.6972775459289551,3.493837833404541,2.5466361045837402,2.20064115524292,1.1149925758392205e-06,88d808360b5bc8477b7c19b9ede256272789fc7916c91109e2b0575860d473a2,outputs\m10f_lambda_boundary\lambda_2.0e-04_seed43\snapshot_step018120.pt
BRIDGE@s42,BRIDGE,0.0003,42,604,1,41,0.0012998738976936024,29.55631665149367,0.7657013061534927,0.0015295842888271324,0.6469994783401489,8.752181053161621,5.788527011871338,104.10337829589844,3.7729010581970215,0.16702735424041748,1.743151307106018,5.572954177856445,3.2632651329040527,2.021416956229971e-06,041290a4ca83bfc8952ee6117f4e937b72155c2e4e19b8d5f7fb86df9c2f14f7,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed42\snapshot_step000604.pt
BRIDGE@s42,BRIDGE,0.0003,42,1812,3,43,0.0013123309742575175,29.487175102693488,0.7296265270336565,0.0015312189471919134,0.3952716588973999,8.094123840332031,5.290602684020996,95.64825439453125,3.2867579460144043,0.5228327512741089,3.3154473304748535,4.583549499511719,2.91017484664917,2.3567881189085635e-06,3dece960941c73edb4304db4794ad30d95da9cf0e272a5dff1968a0cb625a16e,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed42\snapshot_step001812.pt
BRIDGE@s42,BRIDGE,0.0003,42,4832,8,48,0.001270400655823367,29.654666877654662,0.6976628001913967,0.0014796995071144439,0.6626849174499512,6.852107048034668,4.552920341491699,77.45896911621094,2.5674631595611572,0.6817774772644043,3.6170437335968018,3.2638492584228516,2.3148999214172363,1.5895747314334898e-06,ac2b2f413b6a8936b2d6ad8b36d5297fe0ad70b103c05cda1f0ae2a839336748,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed42\snapshot_step004832.pt
BRIDGE@s42,BRIDGE,0.0003,42,10268,17,57,0.001237555157676541,29.766192562608833,0.6769195522170469,0.001440631033549736,0.49098196625709534,5.4118733406066895,3.3475921154022217,64.51666259765625,2.0055935382843018,0.6455022692680359,3.2424302101135254,2.384420871734619,1.9364659786224365,2.459233017445547e-06,b8b20657d44c8fbf9bae014d453d62eb7fba4ed47186b99058b11486c21dd8ed,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed42\snapshot_step010268.pt
BRIDGE@s42,BRIDGE,0.0003,42,18120,30,70,0.001188524387544021,29.94094455673034,0.6571980327008718,0.0013856838032300304,0.7944096326828003,4.711716651916504,3.094900131225586,70.08277893066406,1.7195193767547607,0.6342839598655701,3.0311572551727295,2.026718854904175,1.8354249000549316,1.2518495465963804e-06,ef5f39750c4b08beca20a99e56b4dbdd583cd8e397537c67f5d915036f9430c7,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed42\snapshot_step018120.pt
BRIDGE@s43,BRIDGE,0.0003,43,604,1,41,0.001299341468362093,29.557629366955126,0.7667337024068258,0.0015293615926281515,1.063947081565857,8.368229866027832,5.987260341644287,101.57939147949219,3.783989667892456,0.15339121222496033,1.7273881435394287,5.593798637390137,3.2494454383850098,2.2568202347876835e-06,3d3c8936e36516c5a77ea33f9cccb282037eb82b1051179bd217bff7605ef642,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed43\snapshot_step000604.pt
BRIDGE@s43,BRIDGE,0.0003,43,1812,3,43,0.001314783862620839,29.484522210546288,0.7310537645615727,0.0015341000033946462,0.5576556921005249,6.650964736938477,4.623634338378906,84.17214965820312,3.2548561096191406,0.5071364641189575,3.388115406036377,4.527795791625977,2.830380439758301,2.6852614975893705e-06,c7d3e62c42f95975eade0f25778435166d6b0ff73fce33e0e4c1a75302a61735,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed43\snapshot_step001812.pt
BRIDGE@s43,BRIDGE,0.0003,43,4832,8,48,0.0012706908122468066,29.653525386948182,0.6956373582403343,0.0014793820299084735,0.4823712110519409,6.72495174407959,4.33053731918335,102.92902374267578,2.581070899963379,0.6927229762077332,3.644508123397827,3.151545763015747,2.1158127784729004,1.9087470225188506e-06,37cca0227a6074d7c4768d8625891a6e9438c12fd817923cc9af44955d570583,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed43\snapshot_step004832.pt
BRIDGE@s43,BRIDGE,0.0003,43,10268,17,57,0.001254919577664864,29.685791383306665,0.6745409821889486,0.0014572818840696779,0.6733934283256531,5.575479507446289,3.4884376525878906,79.54637145996094,2.011093854904175,0.6524821519851685,3.2539210319519043,2.3849692344665527,1.8479527235031128,1.9644656972768684e-06,8dac12946f6a40a177c9c451a08cb6dde06dcbd1eecb124362d93866ccd545a5,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed43\snapshot_step010268.pt
BRIDGE@s43,BRIDGE,0.0003,43,18120,30,70,0.0011835468705765993,29.970824758690522,0.6583175443741213,0.0013810421423621879,0.6386376619338989,4.285970687866211,2.883641242980957,60.12493133544922,1.7174102067947388,0.6346175670623779,3.0634257793426514,2.0051748752593994,1.9265897274017334,1.6522952572817652e-06,16aa3b10588595eebb99dabb61a1f70e293aad4f985759fef28d9f9312462a78,outputs\m10f_lambda_boundary\lambda_3.0e-04_seed43\snapshot_step018120.pt
UPPER_ANCHOR@s42,UPPER_ANCHOR,0.00045,42,604,1,41,0.001304337196613112,29.538523685501282,0.7548825949071402,0.0016440343573206968,0.5780372619628906,8.190788269042969,5.423633575439453,98.51507568359375,3.6046884059906006,0.16764743626117706,1.791837215423584,5.248007774353027,3.0965850353240967,3.1539605438525276e-06,090595e7e42ea679637159c703767e5ca411e9de8c574d9a0be79a6bea603e45,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed42\snapshot_step000604.pt
UPPER_ANCHOR@s42,UPPER_ANCHOR,0.00045,42,1812,3,43,0.0013031122198956739,29.533631818840302,0.7147899593215391,0.0016247676930906453,0.3583332598209381,6.9919633865356445,4.637679100036621,84.6983871459961,2.9430651664733887,0.502604603767395,3.2717859745025635,3.931593179702759,2.4977738857269287,3.4606726150693564e-06,ac56cae7b62b0c9b21d2bc49cee88b5fea16a98ea6044f8d2175435287fc3576,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed42\snapshot_step001812.pt
UPPER_ANCHOR@s42,UPPER_ANCHOR,0.00045,42,4832,8,48,0.001281232832571918,29.612555377454644,0.6828872748168118,0.0015885320973178618,0.5654993057250977,5.6511616706848145,3.7562103271484375,65.95927429199219,2.126162528991699,0.5838265419006348,3.14613676071167,2.5998542308807373,1.9326086044311523,2.2931367815094637e-06,e96ddd6492dbedda9f913b4f6321aca3c9fb28d1c4eb85c93fcf873e30e5a9e9,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed42\snapshot_step004832.pt
UPPER_ANCHOR@s42,UPPER_ANCHOR,0.00045,42,10268,17,57,0.0012411357237430043,29.757524651217174,0.6623651105237295,0.0015392000317091055,0.36946019530296326,4.4719557762146,2.7686102390289307,54.040184020996094,1.5681012868881226,0.5645242929458618,2.7722959518432617,1.815734624862671,1.6486010551452637,3.639859719116647e-06,bf39f33449d6469e44c77ed12d8114048a6ac882aa0f12509f280fb46df44d4d,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed42\snapshot_step010268.pt
UPPER_ANCHOR@s42,UPPER_ANCHOR,0.00045,42,18120,30,70,0.001188843451434724,29.944266790367035,0.6474811851260174,0.0014802099833915751,0.6818933486938477,3.970372438430786,2.6273837089538574,61.393943786621094,1.3411095142364502,0.5230554342269897,2.6775004863739014,1.566882848739624,1.5775525569915771,2.0975377613694016e-06,9ecfdd5128f078d1e72fb066659aae83a138cc02b089539a19610cd654ab65d4,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed42\snapshot_step018120.pt
UPPER_ANCHOR@s43,UPPER_ANCHOR,0.00045,43,604,1,41,0.0013048862203877106,29.53507354460567,0.7563618198934808,0.0016452490326847478,0.9892491102218628,7.882370471954346,5.650675296783447,96.24971771240234,3.618666648864746,0.15646041929721832,1.778855323791504,5.276150226593018,3.079941987991333,3.464457043876421e-06,72a6a86d223d2a9ad65685dc9ded1adb7f420bfa35c2bfcb85c606d6edc9bb03,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed43\snapshot_step000604.pt
UPPER_ANCHOR@s43,UPPER_ANCHOR,0.00045,43,1812,3,43,0.0013041311891816825,29.530223708554924,0.7181158611573368,0.0016272833187929746,0.5064505338668823,5.9220781326293945,4.192139625549316,73.78327941894531,2.92669677734375,0.5014451146125793,3.322031021118164,3.914418935775757,2.432197093963623,3.9463065894925885e-06,c8cede9ef3ff857779f0b7ae3817fe2040ab48c71c2374c893507c761a107031,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed43\snapshot_step001812.pt
UPPER_ANCHOR@s43,UPPER_ANCHOR,0.00045,43,4832,8,48,0.0012789471909482346,29.62108618954578,0.6819278928170721,0.0015858147350835603,0.4376920461654663,5.637749195098877,3.6523022651672363,85.27091979980469,2.161194324493408,0.5900028347969055,3.1689634323120117,2.5532844066619873,1.806494116783142,2.7973638424711147e-06,78c585ae10dbff237f7fdefe28ce1c6e570ef8a796ff3c7dbd223b91a81412bd,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed43\snapshot_step004832.pt
UPPER_ANCHOR@s43,UPPER_ANCHOR,0.00045,43,10268,17,57,0.0012530195940543998,29.698317217539593,0.6610143996146788,0.0015504760744824376,0.5622509717941284,4.606134414672852,2.8843607902526855,68.77332305908203,1.579793095588684,0.574343740940094,2.801626443862915,1.8266884088516235,1.5826202630996704,2.880882435072311e-06,afb6024da6a1d449808422fe7efdd53784e3cb6e8e86a4b25289c50476a98ff0,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed43\snapshot_step010268.pt
UPPER_ANCHOR@s43,UPPER_ANCHOR,0.00045,43,18120,30,70,0.0012350067957753248,29.725133964814336,0.6482516340462559,0.0015267200307943016,0.4966791272163391,3.6239025592803955,2.4348864555358887,52.0552864074707,1.3410260677337646,0.5246789455413818,2.7017974853515625,1.5502190589904785,1.6575596332550049,2.5721899997448435e-06,f9267396eef78c30b310b9d3cf614fef2d6cc4b41e8be4559b646f32ccf53ae3,outputs\m10f_lambda_boundary\lambda_4.5e-04_seed43\snapshot_step018120.pt
